Datetime,MW
3/5/13 3:00,2682
3/5/13 2:00,2732
3/5/13 1:00,2788
3/5/13 0:00,2919
3/4/13 23:00,3119
3/4/13 22:00,3326
3/4/13 21:00,3465
3/4/13 20:00,3517
3/4/13 19:00,3445
3/4/13 18:00,3297
3/4/13 17:00,3197
3/4/13 16:00,3159
3/4/13 15:00,3196
3/4/13 14:00,3285
3/4/13 13:00,3375
3/4/13 12:00,3428
3/4/13 11:00,3511
3/4/13 10:00,3591
3/4/13 9:00,3709
3/4/13 8:00,3808
3/4/13 7:00,3715
3/4/13 6:00,3367
3/4/13 5:00,3121
3/4/13 4:00,3035
3/4/13 3:00,2996
3/4/13 2:00,2979
3/4/13 1:00,3017
3/4/13 0:00,3105
3/3/13 23:00,3229
3/3/13 22:00,3378
3/3/13 21:00,3470
3/3/13 20:00,3504
3/3/13 19:00,3397
3/3/13 18:00,3283
3/3/13 17:00,3216
3/3/13 16:00,3182
3/3/13 15:00,3190
3/3/13 14:00,3215
3/3/13 13:00,3235
3/3/13 12:00,3229
3/3/13 11:00,3223
3/3/13 10:00,3181
3/3/13 9:00,3089
3/3/13 8:00,2964
3/3/13 7:00,2925
3/3/13 6:00,2847
3/3/13 5:00,2794
3/3/13 4:00,2775
3/3/13 3:00,2791
3/3/13 2:00,2842
3/3/13 1:00,2914
3/3/13 0:00,3038
3/2/13 23:00,3175
3/2/13 22:00,3331
3/2/13 21:00,3409
3/2/13 20:00,3476
3/2/13 19:00,3465
3/2/13 18:00,3371
3/2/13 17:00,3303
3/2/13 16:00,3296
3/2/13 15:00,3286
3/2/13 14:00,3331
3/2/13 13:00,3402
3/2/13 12:00,3421
3/2/13 11:00,3388
3/2/13 10:00,3353
3/2/13 9:00,3241
3/2/13 8:00,3124
3/2/13 7:00,3005
3/2/13 6:00,2857
3/2/13 5:00,2790
3/2/13 4:00,2761
3/2/13 3:00,2781
3/2/13 2:00,2820
3/2/13 1:00,2896
3/2/13 0:00,3026
3/1/13 23:00,3187
3/1/13 22:00,3341
3/1/13 21:00,3420
3/1/13 20:00,3477
3/1/13 19:00,3466
3/1/13 18:00,3378
3/1/13 17:00,3334
3/1/13 16:00,3341
3/1/13 15:00,3362
3/1/13 14:00,3409
3/1/13 13:00,3441
3/1/13 12:00,3444
3/1/13 11:00,3456
3/1/13 10:00,3458
3/1/13 9:00,3456
3/1/13 8:00,3442
3/1/13 7:00,3295
3/1/13 6:00,2976
3/1/13 5:00,2794
3/1/13 4:00,2721
3/1/13 3:00,2734
3/1/13 2:00,2765
3/1/13 1:00,2841
3/1/13 0:00,2976
2/28/13 23:00,3183
2/28/13 22:00,3404
2/28/13 21:00,3539
2/28/13 20:00,3623
2/28/13 19:00,3621
2/28/13 18:00,3560
2/28/13 17:00,3513
2/28/13 16:00,3514
2/28/13 15:00,3546
2/28/13 14:00,3586
2/28/13 13:00,3593
2/28/13 12:00,3591
2/28/13 11:00,3587
2/28/13 10:00,3552
2/28/13 9:00,3558
2/28/13 8:00,3560
2/28/13 7:00,3398
2/28/13 6:00,3079
2/28/13 5:00,2898
2/28/13 4:00,2817
2/28/13 3:00,2822
2/28/13 2:00,2856
2/28/13 1:00,2927
2/28/13 0:00,3084
2/27/13 23:00,3265
2/27/13 22:00,3484
2/27/13 21:00,3599
2/27/13 20:00,3655
2/27/13 19:00,3619
2/27/13 18:00,3539
2/27/13 17:00,3485
2/27/13 16:00,3422
2/27/13 15:00,3412
2/27/13 14:00,3409
2/27/13 13:00,3392
2/27/13 12:00,3437
2/27/13 11:00,3454
2/27/13 10:00,3405
2/27/13 9:00,3375
2/27/13 8:00,3363
2/27/13 7:00,3219
2/27/13 6:00,2874
2/27/13 5:00,2682
2/27/13 4:00,2606
2/27/13 3:00,2601
2/27/13 2:00,2617
2/27/13 1:00,2688
2/27/13 0:00,2822
2/26/13 23:00,3015
2/26/13 22:00,3214
2/26/13 21:00,3356
2/26/13 20:00,3401
2/26/13 19:00,3395
2/26/13 18:00,3312
2/26/13 17:00,3238
2/26/13 16:00,3204
2/26/13 15:00,3211
2/26/13 14:00,3270
2/26/13 13:00,3327
2/26/13 12:00,3367
2/26/13 11:00,3416
2/26/13 10:00,3405
2/26/13 9:00,3408
2/26/13 8:00,3426
2/26/13 7:00,3283
2/26/13 6:00,2932
2/26/13 5:00,2751
2/26/13 4:00,2700
2/26/13 3:00,2700
2/26/13 2:00,2740
2/26/13 1:00,2818
2/26/13 0:00,2958
2/25/13 23:00,3154
2/25/13 22:00,3332
2/25/13 21:00,3461
2/25/13 20:00,3491
2/25/13 19:00,3354
2/25/13 18:00,3136
2/25/13 17:00,3089
2/25/13 16:00,3099
2/25/13 15:00,3146
2/25/13 14:00,3223
2/25/13 13:00,3291
2/25/13 12:00,3341
2/25/13 11:00,3422
2/25/13 10:00,3450
2/25/13 9:00,3560
2/25/13 8:00,3624
2/25/13 7:00,3490
2/25/13 6:00,3118
2/25/13 5:00,2909
2/25/13 4:00,2786
2/25/13 3:00,2759
2/25/13 2:00,2763
2/25/13 1:00,2798
2/25/13 0:00,2901
2/24/13 23:00,3013
2/24/13 22:00,3156
2/24/13 21:00,3213
2/24/13 20:00,3254
2/24/13 19:00,3074
2/24/13 18:00,2855
2/24/13 17:00,2767
2/24/13 16:00,2744
2/24/13 15:00,2781
2/24/13 14:00,2872
2/24/13 13:00,2921
2/24/13 12:00,2969
2/24/13 11:00,3043
2/24/13 10:00,3085
2/24/13 9:00,3004
2/24/13 8:00,2906
2/24/13 7:00,2831
2/24/13 6:00,2744
2/24/13 5:00,2702
2/24/13 4:00,2663
2/24/13 3:00,2636
2/24/13 2:00,2675
2/24/13 1:00,2723
2/24/13 0:00,2825
2/23/13 23:00,2946
2/23/13 22:00,3054
2/23/13 21:00,3091
2/23/13 20:00,3095
2/23/13 19:00,2966
2/23/13 18:00,2778
2/23/13 17:00,2690
2/23/13 16:00,2725
2/23/13 15:00,2751
2/23/13 14:00,2814
2/23/13 13:00,2955
2/23/13 12:00,3029
2/23/13 11:00,3068
2/23/13 10:00,3094
2/23/13 9:00,3064
2/23/13 8:00,2965
2/23/13 7:00,2853
2/23/13 6:00,2737
2/23/13 5:00,2663
2/23/13 4:00,2649
2/23/13 3:00,2680
2/23/13 2:00,2724
2/23/13 1:00,2800
2/23/13 0:00,2973
2/22/13 23:00,3143
2/22/13 22:00,3240
2/22/13 21:00,3331
2/22/13 20:00,3380
2/22/13 19:00,3317
2/22/13 18:00,3270
2/22/13 17:00,3275
2/22/13 16:00,3319
2/22/13 15:00,3381
2/22/13 14:00,3444
2/22/13 13:00,3514
2/22/13 12:00,3562
2/22/13 11:00,3598
2/22/13 10:00,3608
2/22/13 9:00,3586
2/22/13 8:00,3525
2/22/13 7:00,3330
2/22/13 6:00,3133
2/22/13 5:00,3001
2/22/13 4:00,2956
2/22/13 3:00,2935
2/22/13 2:00,2979
2/22/13 1:00,3061
2/22/13 0:00,3216
2/21/13 23:00,3407
2/21/13 22:00,3581
2/21/13 21:00,3701
2/21/13 20:00,3776
2/21/13 19:00,3757
2/21/13 18:00,3578
2/21/13 17:00,3477
2/21/13 16:00,3409
2/21/13 15:00,3413
2/21/13 14:00,3505
2/21/13 13:00,3577
2/21/13 12:00,3654
2/21/13 11:00,3760
2/21/13 10:00,3771
2/21/13 9:00,3807
2/21/13 8:00,3824
2/21/13 7:00,3688
2/21/13 6:00,3361
2/21/13 5:00,3164
2/21/13 4:00,3085
2/21/13 3:00,3086
2/21/13 2:00,3101
2/21/13 1:00,3188
2/21/13 0:00,3306
2/20/13 23:00,3488
2/20/13 22:00,3677
2/20/13 21:00,3786
2/20/13 20:00,3838
2/20/13 19:00,3728
2/20/13 18:00,3543
2/20/13 17:00,3436
2/20/13 16:00,3412
2/20/13 15:00,3470
2/20/13 14:00,3510
2/20/13 13:00,3596
2/20/13 12:00,3716
2/20/13 11:00,3791
2/20/13 10:00,3794
2/20/13 9:00,3814
2/20/13 8:00,3832
2/20/13 7:00,3691
2/20/13 6:00,3353
2/20/13 5:00,3152
2/20/13 4:00,3091
2/20/13 3:00,3098
2/20/13 2:00,3117
2/20/13 1:00,3180
2/20/13 0:00,3300
2/19/13 23:00,3490
2/19/13 22:00,3700
2/19/13 21:00,3852
2/19/13 20:00,3913
2/19/13 19:00,3862
2/19/13 18:00,3724
2/19/13 17:00,3636
2/19/13 16:00,3578
2/19/13 15:00,3559
2/19/13 14:00,3549
2/19/13 13:00,3552
2/19/13 12:00,3544
2/19/13 11:00,3515
2/19/13 10:00,3453
2/19/13 9:00,3434
2/19/13 8:00,3463
2/19/13 7:00,3214
2/19/13 6:00,2834
2/19/13 5:00,2596
2/19/13 4:00,2538
2/19/13 3:00,2524
2/19/13 2:00,2570
2/19/13 1:00,2649
2/19/13 0:00,2750
2/18/13 23:00,2952
2/18/13 22:00,3177
2/18/13 21:00,3302
2/18/13 20:00,3335
2/18/13 19:00,3240
2/18/13 18:00,3083
2/18/13 17:00,3032
2/18/13 16:00,3058
2/18/13 15:00,3110
2/18/13 14:00,3187
2/18/13 13:00,3294
2/18/13 12:00,3411
2/18/13 11:00,3468
2/18/13 10:00,3519
2/18/13 9:00,3561
2/18/13 8:00,3555
2/18/13 7:00,3432
2/18/13 6:00,3194
2/18/13 5:00,3043
2/18/13 4:00,2966
2/18/13 3:00,2969
2/18/13 2:00,2984
2/18/13 1:00,3029
2/18/13 0:00,3132
2/17/13 23:00,3268
2/17/13 22:00,3377
2/17/13 21:00,3446
2/17/13 20:00,3463
2/17/13 19:00,3336
2/17/13 18:00,3076
2/17/13 17:00,2987
2/17/13 16:00,2969
2/17/13 15:00,3027
2/17/13 14:00,3110
2/17/13 13:00,3166
2/17/13 12:00,3226
2/17/13 11:00,3281
2/17/13 10:00,3350
2/17/13 9:00,3360
2/17/13 8:00,3312
2/17/13 7:00,3205
2/17/13 6:00,3097
2/17/13 5:00,3019
2/17/13 4:00,2968
2/17/13 3:00,2976
2/17/13 2:00,3019
2/17/13 1:00,3074
2/17/13 0:00,3187
2/16/13 23:00,3326
2/16/13 22:00,3447
2/16/13 21:00,3534
2/16/13 20:00,3552
2/16/13 19:00,3520
2/16/13 18:00,3351
2/16/13 17:00,3224
2/16/13 16:00,3187
2/16/13 15:00,3191
2/16/13 14:00,3248
2/16/13 13:00,3324
2/16/13 12:00,3356
2/16/13 11:00,3338
2/16/13 10:00,3330
2/16/13 9:00,3326
2/16/13 8:00,3277
2/16/13 7:00,3157
2/16/13 6:00,3041
2/16/13 5:00,2927
2/16/13 4:00,2901
2/16/13 3:00,2883
2/16/13 2:00,2905
2/16/13 1:00,2974
2/16/13 0:00,3069
2/15/13 23:00,3226
2/15/13 22:00,3329
2/15/13 21:00,3412
2/15/13 20:00,3450
2/15/13 19:00,3409
2/15/13 18:00,3268
2/15/13 17:00,3204
2/15/13 16:00,3207
2/15/13 15:00,3238
2/15/13 14:00,3276
2/15/13 13:00,3282
2/15/13 12:00,3320
2/15/13 11:00,3358
2/15/13 10:00,3387
2/15/13 9:00,3383
2/15/13 8:00,3401
2/15/13 7:00,3223
2/15/13 6:00,2931
2/15/13 5:00,2751
2/15/13 4:00,2662
2/15/13 3:00,2651
2/15/13 2:00,2648
2/15/13 1:00,2714
2/15/13 0:00,2836
2/14/13 23:00,3001
2/14/13 22:00,3173
2/14/13 21:00,3280
2/14/13 20:00,3309
2/14/13 19:00,3268
2/14/13 18:00,3091
2/14/13 17:00,3029
2/14/13 16:00,3042
2/14/13 15:00,3093
2/14/13 14:00,3189
2/14/13 13:00,3317
2/14/13 12:00,3457
2/14/13 11:00,3524
2/14/13 10:00,3530
2/14/13 9:00,3511
2/14/13 8:00,3551
2/14/13 7:00,3412
2/14/13 6:00,3103
2/14/13 5:00,2935
2/14/13 4:00,2882
2/14/13 3:00,2886
2/14/13 2:00,2919
2/14/13 1:00,2978
2/14/13 0:00,3121
2/13/13 23:00,3327
2/13/13 22:00,3522
2/13/13 21:00,3628
2/13/13 20:00,3676
2/13/13 19:00,3591
2/13/13 18:00,3389
2/13/13 17:00,3369
2/13/13 16:00,3430
2/13/13 15:00,3458
2/13/13 14:00,3486
2/13/13 13:00,3541
2/13/13 12:00,3518
2/13/13 11:00,3523
2/13/13 10:00,3482
2/13/13 9:00,3446
2/13/13 8:00,3490
2/13/13 7:00,3321
2/13/13 6:00,2973
2/13/13 5:00,2779
2/13/13 4:00,2695
2/13/13 3:00,2682
2/13/13 2:00,2714
2/13/13 1:00,2750
2/13/13 0:00,2888
2/12/13 23:00,3025
2/12/13 22:00,3216
2/12/13 21:00,3316
2/12/13 20:00,3302
2/12/13 19:00,3204
2/12/13 18:00,3001
2/12/13 17:00,2964
2/12/13 16:00,2967
2/12/13 15:00,3011
2/12/13 14:00,3047
2/12/13 13:00,3124
2/12/13 12:00,3190
2/12/13 11:00,3257
2/12/13 10:00,3312
2/12/13 9:00,3411
2/12/13 8:00,3459
2/12/13 7:00,3319
2/12/13 6:00,2953
2/12/13 5:00,2753
2/12/13 4:00,2678
2/12/13 3:00,2654
2/12/13 2:00,2674
2/12/13 1:00,2734
2/12/13 0:00,2833
2/11/13 23:00,3036
2/11/13 22:00,3223
2/11/13 21:00,3353
2/11/13 20:00,3404
2/11/13 19:00,3317
2/11/13 18:00,3116
2/11/13 17:00,3021
2/11/13 16:00,3004
2/11/13 15:00,3031
2/11/13 14:00,3069
2/11/13 13:00,3119
2/11/13 12:00,3101
2/11/13 11:00,3098
2/11/13 10:00,3100
2/11/13 9:00,3108
2/11/13 8:00,3144
2/11/13 7:00,2972
2/11/13 6:00,2635
2/11/13 5:00,2472
2/11/13 4:00,2411
2/11/13 3:00,2403
2/11/13 2:00,2440
2/11/13 1:00,2523
2/11/13 0:00,2651
2/10/13 23:00,2812
2/10/13 22:00,3002
2/10/13 21:00,3131
2/10/13 20:00,3196
2/10/13 19:00,3190
2/10/13 18:00,3078
2/10/13 17:00,2913
2/10/13 16:00,2857
2/10/13 15:00,2871
2/10/13 14:00,2868
2/10/13 13:00,2926
2/10/13 12:00,3023
2/10/13 11:00,3034
2/10/13 10:00,2993
2/10/13 9:00,2926
2/10/13 8:00,2855
2/10/13 7:00,2778
2/10/13 6:00,2707
2/10/13 5:00,2680
2/10/13 4:00,2688
2/10/13 3:00,2727
2/10/13 2:00,2782
2/10/13 1:00,2852
2/10/13 0:00,2972
2/9/13 23:00,3082
2/9/13 22:00,3184
2/9/13 21:00,3240
2/9/13 20:00,3253
2/9/13 19:00,3167
2/9/13 18:00,2935
2/9/13 17:00,2819
2/9/13 16:00,2824
2/9/13 15:00,2893
2/9/13 14:00,2994
2/9/13 13:00,3088
2/9/13 12:00,3204
2/9/13 11:00,3262
2/9/13 10:00,3306
2/9/13 9:00,3323
2/9/13 8:00,3257
2/9/13 7:00,3099
2/9/13 6:00,2961
2/9/13 5:00,2854
2/9/13 4:00,2805
2/9/13 3:00,2791
2/9/13 2:00,2814
2/9/13 1:00,2868
2/9/13 0:00,3025
2/8/13 23:00,3212
2/8/13 22:00,3343
2/8/13 21:00,3439
2/8/13 20:00,3507
2/8/13 19:00,3545
2/8/13 18:00,3462
2/8/13 17:00,3417
2/8/13 16:00,3400
2/8/13 15:00,3400
2/8/13 14:00,3418
2/8/13 13:00,3416
2/8/13 12:00,3429
2/8/13 11:00,3398
2/8/13 10:00,3351
2/8/13 9:00,3309
2/8/13 8:00,3282
2/8/13 7:00,3070
2/8/13 6:00,2713
2/8/13 5:00,2493
2/8/13 4:00,2424
2/8/13 3:00,2445
2/8/13 2:00,2489
2/8/13 1:00,2574
2/8/13 0:00,2709
2/7/13 23:00,2898
2/7/13 22:00,3088
2/7/13 21:00,3191
2/7/13 20:00,3222
2/7/13 19:00,3167
2/7/13 18:00,2972
2/7/13 17:00,2937
2/7/13 16:00,2965
2/7/13 15:00,3012
2/7/13 14:00,3090
2/7/13 13:00,3145
2/7/13 12:00,3244
2/7/13 11:00,3365
2/7/13 10:00,3439
2/7/13 9:00,3517
2/7/13 8:00,3588
2/7/13 7:00,3408
2/7/13 6:00,3069
2/7/13 5:00,2868
2/7/13 4:00,2830
2/7/13 3:00,2843
2/7/13 2:00,2891
2/7/13 1:00,2979
2/7/13 0:00,3128
2/6/13 23:00,3304
2/6/13 22:00,3512
2/6/13 21:00,3618
2/6/13 20:00,3677
2/6/13 19:00,3655
2/6/13 18:00,3493
2/6/13 17:00,3406
2/6/13 16:00,3401
2/6/13 15:00,3412
2/6/13 14:00,3450
2/6/13 13:00,3466
2/6/13 12:00,3501
2/6/13 11:00,3533
2/6/13 10:00,3516
2/6/13 9:00,3528
2/6/13 8:00,3532
2/6/13 7:00,3336
2/6/13 6:00,3007
2/6/13 5:00,2804
2/6/13 4:00,2729
2/6/13 3:00,2749
2/6/13 2:00,2785
2/6/13 1:00,2877
2/6/13 0:00,3023
2/5/13 23:00,3229
2/5/13 22:00,3451
2/5/13 21:00,3599
2/5/13 20:00,3631
2/5/13 19:00,3635
2/5/13 18:00,3480
2/5/13 17:00,3421
2/5/13 16:00,3399
2/5/13 15:00,3410
2/5/13 14:00,3427
2/5/13 13:00,3454
2/5/13 12:00,3498
2/5/13 11:00,3531
2/5/13 10:00,3537
2/5/13 9:00,3605
2/5/13 8:00,3648
2/5/13 7:00,3458
2/5/13 6:00,3139
2/5/13 5:00,2949
2/5/13 4:00,2864
2/5/13 3:00,2873
2/5/13 2:00,2907
2/5/13 1:00,3002
2/5/13 0:00,3156
2/4/13 23:00,3352
2/4/13 22:00,3590
2/4/13 21:00,3773
2/4/13 20:00,3868
2/4/13 19:00,3896
2/4/13 18:00,3743
2/4/13 17:00,3702
2/4/13 16:00,3677
2/4/13 15:00,3682
2/4/13 14:00,3704
2/4/13 13:00,3706
2/4/13 12:00,3790
2/4/13 11:00,3814
2/4/13 10:00,3813
2/4/13 9:00,3845
2/4/13 8:00,3896
2/4/13 7:00,3734
2/4/13 6:00,3420
2/4/13 5:00,3243
2/4/13 4:00,3166
2/4/13 3:00,3156
2/4/13 2:00,3184
2/4/13 1:00,3222
2/4/13 0:00,3325
2/3/13 23:00,3424
2/3/13 22:00,3548
2/3/13 21:00,3600
2/3/13 20:00,3627
2/3/13 19:00,3660
2/3/13 18:00,3586
2/3/13 17:00,3535
2/3/13 16:00,3503
2/3/13 15:00,3467
2/3/13 14:00,3424
2/3/13 13:00,3450
2/3/13 12:00,3470
2/3/13 11:00,3499
2/3/13 10:00,3451
2/3/13 9:00,3327
2/3/13 8:00,3214
2/3/13 7:00,3070
2/3/13 6:00,2962
2/3/13 5:00,2883
2/3/13 4:00,2868
2/3/13 3:00,2858
2/3/13 2:00,2901
2/3/13 1:00,2983
2/3/13 0:00,3110
2/2/13 23:00,3264
2/2/13 22:00,3423
2/2/13 21:00,3525
2/2/13 20:00,3598
2/2/13 19:00,3654
2/2/13 18:00,3538
2/2/13 17:00,3435
2/2/13 16:00,3390
2/2/13 15:00,3389
2/2/13 14:00,3439
2/2/13 13:00,3536
2/2/13 12:00,3681
2/2/13 11:00,3723
2/2/13 10:00,3678
2/2/13 9:00,3601
2/2/13 8:00,3524
2/2/13 7:00,3388
2/2/13 6:00,3288
2/2/13 5:00,3270
2/2/13 4:00,3271
2/2/13 3:00,3329
2/2/13 2:00,3394
2/2/13 1:00,3492
2/2/13 0:00,3613
2/1/13 23:00,3746
2/1/13 22:00,3881
2/1/13 21:00,3952
2/1/13 20:00,3992
2/1/13 19:00,4019
2/1/13 18:00,3814
2/1/13 17:00,3733
2/1/13 16:00,3765
2/1/13 15:00,3831
2/1/13 14:00,3902
2/1/13 13:00,3954
2/1/13 12:00,4012
2/1/13 11:00,4063
2/1/13 10:00,4088
2/1/13 9:00,4173
2/1/13 8:00,4230
2/1/13 7:00,4021
2/1/13 6:00,3745
2/1/13 5:00,3509
2/1/13 4:00,3433
2/1/13 3:00,3396
2/1/13 2:00,3360
2/1/13 1:00,3384
2/1/13 0:00,3453
1/31/13 23:00,3577
1/31/13 22:00,3714
1/31/13 21:00,3816
1/31/13 20:00,3859
1/31/13 19:00,3871
1/31/13 18:00,3664
1/31/13 17:00,3575
1/31/13 16:00,3554
1/31/13 15:00,3588
1/31/13 14:00,3670
1/31/13 13:00,3711
1/31/13 12:00,3707
1/31/13 11:00,3777
1/31/13 10:00,3765
1/31/13 9:00,3747
1/31/13 8:00,3692
1/31/13 7:00,3479
1/31/13 6:00,3137
1/31/13 5:00,2908
1/31/13 4:00,2832
1/31/13 3:00,2767
1/31/13 2:00,2791
1/31/13 1:00,2858
1/31/13 0:00,2939
1/30/13 23:00,3050
1/30/13 22:00,3203
1/30/13 21:00,3250
1/30/13 20:00,3269
1/30/13 19:00,3262
1/30/13 18:00,3113
1/30/13 17:00,3040
1/30/13 16:00,3048
1/30/13 15:00,3051
1/30/13 14:00,3071
1/30/13 13:00,3072
1/30/13 12:00,3086
1/30/13 11:00,3076
1/30/13 10:00,3038
1/30/13 9:00,3011
1/30/13 8:00,2977
1/30/13 7:00,2761
1/30/13 6:00,2455
1/30/13 5:00,2306
1/30/13 4:00,2247
1/30/13 3:00,2260
1/30/13 2:00,2328
1/30/13 1:00,2405
1/30/13 0:00,2549
1/29/13 23:00,2790
1/29/13 22:00,2979
1/29/13 21:00,3116
1/29/13 20:00,3130
1/29/13 19:00,3149
1/29/13 18:00,2985
1/29/13 17:00,2917
1/29/13 16:00,2917
1/29/13 15:00,2934
1/29/13 14:00,2948
1/29/13 13:00,2967
1/29/13 12:00,2992
1/29/13 11:00,3029
1/29/13 10:00,3044
1/29/13 9:00,3050
1/29/13 8:00,3108
1/29/13 7:00,2944
1/29/13 6:00,2653
1/29/13 5:00,2452
1/29/13 4:00,2388
1/29/13 3:00,2407
1/29/13 2:00,2458
1/29/13 1:00,2553
1/29/13 0:00,2727
1/28/13 23:00,2934
1/28/13 22:00,3133
1/28/13 21:00,3321
1/28/13 20:00,3404
1/28/13 19:00,3448
1/28/13 18:00,3358
1/28/13 17:00,3276
1/28/13 16:00,3288
1/28/13 15:00,3299
1/28/13 14:00,3309
1/28/13 13:00,3375
1/28/13 12:00,3387
1/28/13 11:00,3394
1/28/13 10:00,3330
1/28/13 9:00,3331
1/28/13 8:00,3371
1/28/13 7:00,3182
1/28/13 6:00,2870
1/28/13 5:00,2689
1/28/13 4:00,2644
1/28/13 3:00,2644
1/28/13 2:00,2710
1/28/13 1:00,2800
1/28/13 0:00,2929
1/27/13 23:00,3108
1/27/13 22:00,3296
1/27/13 21:00,3421
1/27/13 20:00,3465
1/27/13 19:00,3538
1/27/13 18:00,3422
1/27/13 17:00,3267
1/27/13 16:00,3209
1/27/13 15:00,3220
1/27/13 14:00,3262
1/27/13 13:00,3321
1/27/13 12:00,3365
1/27/13 11:00,3344
1/27/13 10:00,3335
1/27/13 9:00,3352
1/27/13 8:00,3300
1/27/13 7:00,3185
1/27/13 6:00,3100
1/27/13 5:00,3076
1/27/13 4:00,3035
1/27/13 3:00,3052
1/27/13 2:00,3068
1/27/13 1:00,3117
1/27/13 0:00,3203
1/26/13 23:00,3314
1/26/13 22:00,3429
1/26/13 21:00,3489
1/26/13 20:00,3503
1/26/13 19:00,3493
1/26/13 18:00,3254
1/26/13 17:00,3115
1/26/13 16:00,3117
1/26/13 15:00,3176
1/26/13 14:00,3287
1/26/13 13:00,3425
1/26/13 12:00,3521
1/26/13 11:00,3602
1/26/13 10:00,3570
1/26/13 9:00,3515
1/26/13 8:00,3452
1/26/13 7:00,3305
1/26/13 6:00,3180
1/26/13 5:00,3106
1/26/13 4:00,3066
1/26/13 3:00,3079
1/26/13 2:00,3116
1/26/13 1:00,3182
1/26/13 0:00,3305
1/25/13 23:00,3469
1/25/13 22:00,3646
1/25/13 21:00,3762
1/25/13 20:00,3857
1/25/13 19:00,3934
1/25/13 18:00,3819
1/25/13 17:00,3747
1/25/13 16:00,3763
1/25/13 15:00,3814
1/25/13 14:00,3896
1/25/13 13:00,3960
1/25/13 12:00,3995
1/25/13 11:00,4003
1/25/13 10:00,3956
1/25/13 9:00,3954
1/25/13 8:00,3926
1/25/13 7:00,3753
1/25/13 6:00,3463
1/25/13 5:00,3305
1/25/13 4:00,3237
1/25/13 3:00,3237
1/25/13 2:00,3272
1/25/13 1:00,3363
1/25/13 0:00,3501
1/24/13 23:00,3714
1/24/13 22:00,3923
1/24/13 21:00,4037
1/24/13 20:00,4063
1/24/13 19:00,4056
1/24/13 18:00,3829
1/24/13 17:00,3686
1/24/13 16:00,3657
1/24/13 15:00,3687
1/24/13 14:00,3728
1/24/13 13:00,3765
1/24/13 12:00,3855
1/24/13 11:00,3952
1/24/13 10:00,4026
1/24/13 9:00,4089
1/24/13 8:00,4122
1/24/13 7:00,3941
1/24/13 6:00,3606
1/24/13 5:00,3392
1/24/13 4:00,3288
1/24/13 3:00,3273
1/24/13 2:00,3247
1/24/13 1:00,3314
1/24/13 0:00,3449
1/23/13 23:00,3648
1/23/13 22:00,3873
1/23/13 21:00,4029
1/23/13 20:00,4091
1/23/13 19:00,4122
1/23/13 18:00,4043
1/23/13 17:00,3986
1/23/13 16:00,3962
1/23/13 15:00,3984
1/23/13 14:00,3979
1/23/13 13:00,4019
1/23/13 12:00,4040
1/23/13 11:00,4065
1/23/13 10:00,4035
1/23/13 9:00,4098
1/23/13 8:00,4151
1/23/13 7:00,3957
1/23/13 6:00,3658
1/23/13 5:00,3475
1/23/13 4:00,3372
1/23/13 3:00,3372
1/23/13 2:00,3408
1/23/13 1:00,3490
1/23/13 0:00,3617
1/22/13 23:00,3855
1/22/13 22:00,4040
1/22/13 21:00,4178
1/22/13 20:00,4225
1/22/13 19:00,4229
1/22/13 18:00,3986
1/22/13 17:00,3826
1/22/13 16:00,3794
1/22/13 15:00,3830
1/22/13 14:00,3892
1/22/13 13:00,3986
1/22/13 12:00,4052
1/22/13 11:00,4101
1/22/13 10:00,4103
1/22/13 9:00,4211
1/22/13 8:00,4257
1/22/13 7:00,4069
1/22/13 6:00,3757
1/22/13 5:00,3545
1/22/13 4:00,3448
1/22/13 3:00,3439
1/22/13 2:00,3448
1/22/13 1:00,3492
1/22/13 0:00,3611
1/21/13 23:00,3790
1/21/13 22:00,3995
1/21/13 21:00,4097
1/21/13 20:00,4124
1/21/13 19:00,4094
1/21/13 18:00,3836
1/21/13 17:00,3686
1/21/13 16:00,3655
1/21/13 15:00,3675
1/21/13 14:00,3752
1/21/13 13:00,3736
1/21/13 12:00,3722
1/21/13 11:00,3704
1/21/13 10:00,3632
1/21/13 9:00,3530
1/21/13 8:00,3455
1/21/13 7:00,3237
1/21/13 6:00,3008
1/21/13 5:00,2854
1/21/13 4:00,2790
1/21/13 3:00,2779
1/21/13 2:00,2785
1/21/13 1:00,2837
1/21/13 0:00,2953
1/20/13 23:00,3078
1/20/13 22:00,3196
1/20/13 21:00,3295
1/20/13 20:00,3334
1/20/13 19:00,3336
1/20/13 18:00,3101
1/20/13 17:00,2920
1/20/13 16:00,2858
1/20/13 15:00,2890
1/20/13 14:00,2903
1/20/13 13:00,2921
1/20/13 12:00,2943
1/20/13 11:00,2962
1/20/13 10:00,2927
1/20/13 9:00,2846
1/20/13 8:00,2731
1/20/13 7:00,2575
1/20/13 6:00,2473
1/20/13 5:00,2397
1/20/13 4:00,2382
1/20/13 3:00,2392
1/20/13 2:00,2435
1/20/13 1:00,2528
1/20/13 0:00,2647
1/19/13 23:00,2795
1/19/13 22:00,2909
1/19/13 21:00,2982
1/19/13 20:00,3019
1/19/13 19:00,3031
1/19/13 18:00,2824
1/19/13 17:00,2700
1/19/13 16:00,2683
1/19/13 15:00,2740
1/19/13 14:00,2813
1/19/13 13:00,2905
1/19/13 12:00,2970
1/19/13 11:00,2999
1/19/13 10:00,3023
1/19/13 9:00,2990
1/19/13 8:00,2945
